txn_id,date,cust_id,product_id,quantity,unit_price,region
1013612,2024-05-21,C1052,P0144,15,8807,south
1013613,2024-05-21,C1093,P0157,18,8844,east
1013614,2024-05-21,C1134,P0170,1,8881,west
1013615,2024-05-21,C1175,P0183,4,8918,central
1013616,2024-05-21,C1216,P0196,7,8955,north
1013617,2024-05-21,C1257,P0009,10,8992,south
1013618,2024-05-21,C1298,P0022,13,9029,east
1013619,2024-05-21,C1339,P0035,16,9066,west
1013620,2024-05-21,C1380,P0048,19,9103,central
1013621,2024-05-21,C1421,P0061,2,9140,north
1013622,2024-05-21,C1462,P0074,5,9177,south
1013623,2024-05-21,C1003,P0087,8,9214,east
1013624,2024-05-21,C1044,P0100,11,9251,west
1013625,2024-05-21,C1085,P0113,14,9288,central
1013626,2024-05-21,C1126,P0126,17,9325,north
1013627,2024-05-21,C1167,P0139,20,9362,south
1013628,2024-05-21,C1208,P0152,3,9399,east
1013629,2024-05-21,C1249,P0165,6,9436,west
1013630,2024-05-21,C1290,P0178,9,9473,central
1013631,2024-05-21,C1331,P0191,12,9510,north
1013632,2024-05-21,C1372,P0004,15,9547,south
1013633,2024-05-22,C1413,P0017,18,9584,east
1013634,2024-05-22,C1454,P0030,1,9621,west
1013635,2024-05-22,C1495,P0043,4,9658,central
1013636,2024-05-22,C1036,P0056,7,9695,north
1013637,2024-05-22,C1077,P0069,10,9732,south
1013638,2024-05-22,C1118,P0082,13,9769,east
1013639,2024-05-22,C1159,P0095,16,9806,west
1013640,2024-05-22,C1200,P0108,19,9843,central
1013641,2024-05-22,C1241,P0121,2,9880,north
1013642,2024-05-22,C1282,P0134,5,9917,south
1013643,2024-05-22,C1323,P0147,8,9954,east
1013644,2024-05-22,C1364,P0160,11,9991,west
1013645,2024-05-22,C1405,P0173,14,128,central
1013646,2024-05-22,C1446,P0186,17,165,north
1013647,2024-05-22,C1487,P0199,20,202,south
1013648,2024-05-22,C1028,P0012,3,239,east
1013649,2024-05-22,C1069,P0025,6,276,west
1013650,2024-05-22,C1110,P0038,9,313,central
1013651,2024-05-22,C1151,P0051,12,350,north
1013652,2024-05-22,C1192,P0064,15,387,south
1013653,2024-05-22,C1233,P0077,18,424,east
1013654,2024-05-22,C1274,P0090,1,461,west
1013655,2024-05-22,C1315,P0103,4,498,central
1013656,2024-05-22,C1356,P0116,7,535,north
1013657,2024-05-22,C1397,P0129,10,572,south
1013658,2024-05-22,C1438,P0142,13,609,east
1013659,2024-05-22,C1479,P0155,16,646,west
1013660,2024-05-22,C1020,P0168,19,683,central
1013661,2024-05-22,C1061,P0181,2,720,north
1013662,2024-05-22,C1102,P0194,5,757,south
1013663,2024-05-22,C1143,P0007,8,794,east
1013664,2024-05-22,C1184,P0020,11,831,west
1013665,2024-05-22,C1225,P0033,14,868,central
1013666,2024-05-22,C1266,P0046,17,905,north
1013667,2024-05-22,C1307,P0059,20,942,south
1013668,2024-05-22,C1348,P0072,3,979,east
1013669,2024-05-22,C1389,P0085,6,1016,west
1013670,2024-05-22,C1430,P0098,9,1053,central
1013671,2024-05-22,C1471,P0111,12,1090,north
1013672,2024-05-22,C1012,P0124,15,1127,south
1013673,2024-05-22,C1053,P0137,18,1164,east
1013674,2024-05-22,C1094,P0150,1,1201,west
1013675,2024-05-22,C1135,P0163,4,1238,central
1013676,2024-05-22,C1176,P0176,7,1275,north
1013677,2024-05-22,C1217,P0189,10,1312,south
1013678,2024-05-22,C1258,P0002,13,1349,east
1013679,2024-05-22,C1299,P0015,16,1386,west
1013680,2024-05-22,C1340,P0028,19,1423,central
1013681,2024-05-22,C1381,P0041,2,1460,north
1013682,2024-05-22,C1422,P0054,5,1497,south
1013683,2024-05-22,C1463,P0067,8,1534,east
1013684,2024-05-22,C1004,P0080,11,1571,west
1013685,2024-05-22,C1045,P0093,14,1608,central
1013686,2024-05-22,C1086,P0106,17,1645,north
1013687,2024-05-22,C1127,P0119,20,1682,south
1013688,2024-05-22,C1168,P0132,3,1719,east
1013689,2024-05-22,C1209,P0145,6,1756,west
1013690,2024-05-22,C1250,P0158,9,1793,central
1013691,2024-05-22,C1291,P0171,12,1830,north
1013692,2024-05-22,C1332,P0184,15,1867,south
1013693,2024-05-22,C1373,P0197,18,1904,east
1013694,2024-05-22,C1414,P0010,1,1941,west
1013695,2024-05-22,C1455,P0023,4,1978,central
1013696,2024-05-22,C1496,P0036,7,2015,north
1013697,2024-05-22,C1037,P0049,10,2052,south
1013698,2024-05-22,C1078,P0062,13,2089,east
1013699,2024-05-22,C1119,P0075,16,2126,west
1013700,2024-05-22,C1160,P0088,19,2163,central
1013701,2024-05-22,C1201,P0101,2,2200,north
1013702,2024-05-22,C1242,P0114,5,2237,south
1013703,2024-05-22,C1283,P0127,8,2274,east
1013704,2024-05-22,C1324,P0140,11,2311,west
1013705,2024-05-22,C1365,P0153,14,2348,central
1013706,2024-05-22,C1406,P0166,17,2385,north
1013707,2024-05-22,C1447,P0179,20,2422,south
1013708,2024-05-22,C1488,P0192,3,2459,east
1013709,2024-05-22,C1029,P0005,6,2496,west
1013710,2024-05-22,C1070,P0018,9,2533,central
1013711,2024-05-22,C1111,P0031,12,2570,north
1013712,2024-05-22,C1152,P0044,15,2607,south
1013713,2024-05-22,C1193,P0057,18,2644,east
1013714,2024-05-22,C1234,P0070,1,2681,west
1013715,2024-05-22,C1275,P0083,4,2718,central
1013716,2024-05-22,C1316,P0096,7,2755,north
1013717,2024-05-22,C1357,P0109,10,2792,south
1013718,2024-05-22,C1398,P0122,13,2829,east
1013719,2024-05-22,C1439,P0135,16,2866,west
1013720,2024-05-22,C1480,P0148,19,2903,central
1013721,2024-05-22,C1021,P0161,2,2940,north
1013722,2024-05-22,C1062,P0174,5,2977,south
1013723,2024-05-22,C1103,P0187,8,3014,east
1013724,2024-05-22,C1144,P0200,11,3051,west
1013725,2024-05-22,C1185,P0013,14,3088,central
1013726,2024-05-22,C1226,P0026,17,3125,north
1013727,2024-05-22,C1267,P0039,20,3162,south
1013728,2024-05-22,C1308,P0052,3,3199,east
1013729,2024-05-23,C1349,P0065,6,3236,west
1013730,2024-05-23,C1390,P0078,9,3273,central
1013731,2024-05-23,C1431,P0091,12,3310,north
1013732,2024-05-23,C1472,P0104,15,3347,south
1013733,2024-05-23,C1013,P0117,18,3384,east
1013734,2024-05-23,C1054,P0130,1,3421,west
1013735,2024-05-23,C1095,P0143,4,3458,central
1013736,2024-05-23,C1136,P0156,7,3495,north
1013737,2024-05-23,C1177,P0169,10,3532,south
1013738,2024-05-23,C1218,P0182,13,3569,east
1013739,2024-05-23,C1259,P0195,16,3606,west
1013740,2024-05-23,C1300,P0008,19,3643,central
1013741,2024-05-23,C1341,P0021,2,3680,north
1013742,2024-05-23,C1382,P0034,5,3717,south
1013743,2024-05-23,C1423,P0047,8,3754,east
1013744,2024-05-23,C1464,P0060,11,3791,west
1013745,2024-05-23,C1005,P0073,14,3828,central
1013746,2024-05-23,C1046,P0086,17,3865,north
1013747,2024-05-23,C1087,P0099,20,3902,south
1013748,2024-05-23,C1128,P0112,3,3939,east
1013749,2024-05-23,C1169,P0125,6,3976,west
1013750,2024-05-23,C1210,P0138,9,4013,central
1013751,2024-05-23,C1251,P0151,12,4050,north
1013752,2024-05-23,C1292,P0164,15,4087,south
1013753,2024-05-23,C1333,P0177,18,4124,east
1013754,2024-05-23,C1374,P0190,1,4161,west
1013755,2024-05-23,C1415,P0003,4,4198,central
1013756,2024-05-23,C1456,P0016,7,4235,north
1013757,2024-05-23,C1497,P0029,10,4272,south
1013758,2024-05-23,C1038,P0042,13,4309,east
1013759,2024-05-23,C1079,P0055,16,4346,west
1013760,2024-05-23,C1120,P0068,19,4383,central
1013761,2024-05-23,C1161,P0081,2,4420,north
1013762,2024-05-23,C1202,P0094,5,4457,south
1013763,2024-05-23,C1243,P0107,8,4494,east
1013764,2024-05-23,C1284,P0120,11,4531,west
1013765,2024-05-23,C1325,P0133,14,4568,central
1013766,2024-05-23,C1366,P0146,17,4605,north
1013767,2024-05-23,C1407,P0159,20,4642,south
1013768,2024-05-23,C1448,P0172,3,4679,east
1013769,2024-05-23,C1489,P0185,6,4716,west
1013770,2024-05-23,C1030,P0198,9,4753,central
1013771,2024-05-23,C1071,P0011,12,4790,north
1013772,2024-05-23,C1112,P0024,15,4827,south
1013773,2024-05-23,C1153,P0037,18,4864,east
1013774,2024-05-23,C1194,P0050,1,4901,west
1013775,2024-05-23,C1235,P0063,4,4938,central
1013776,2024-05-23,C1276,P0076,7,4975,north
1013777,2024-05-23,C1317,P0089,10,5012,south
1013778,2024-05-23,C1358,P0102,13,5049,east
1013779,2024-05-23,C1399,P0115,16,5086,west
1013780,2024-05-23,C1440,P0128,19,5123,central
1013781,2024-05-23,C1481,P0141,2,5160,north
1013782,2024-05-23,C1022,P0154,5,5197,south
1013783,2024-05-23,C1063,P0167,8,5234,east
1013784,2024-05-23,C1104,P0180,11,5271,west
1013785,2024-05-23,C1145,P0193,14,5308,central
1013786,2024-05-23,C1186,P0006,17,5345,north
1013787,2024-05-23,C1227,P0019,20,5382,south
1013788,2024-05-23,C1268,P0032,3,5419,east
1013789,2024-05-23,C1309,P0045,6,5456,west
1013790,2024-05-23,C1350,P0058,9,5493,central
1013791,2024-05-23,C1391,P0071,12,5530,north
1013792,2024-05-23,C1432,P0084,15,5567,south
1013793,2024-05-23,C1473,P0097,18,5604,east
1013794,2024-05-23,C1014,P0110,1,5641,west
1013795,2024-05-23,C1055,P0123,4,5678,central
1013796,2024-05-23,C1096,P0136,7,5715,north
1013797,2024-05-23,C1137,P0149,10,5752,south
1013798,2024-05-23,C1178,P0162,13,5789,east
1013799,2024-05-23,C1219,P0175,16,5826,west
1013800,2024-05-23,C1260,P0188,19,5863,central
1013801,2024-05-23,C1301,P0001,2,5900,north
1013802,2024-05-23,C1342,P0014,5,5937,south
1013803,2024-05-23,C1383,P0027,8,5974,east
1013804,2024-05-23,C1424,P0040,11,6011,west
1013805,2024-05-23,C1465,P0053,14,6048,central
1013806,2024-05-23,C1006,P0066,17,6085,north
1013807,2024-05-23,C1047,P0079,20,6122,south
1013808,2024-05-23,C1088,P0092,3,6159,east
1013809,2024-05-23,C1129,P0105,6,6196,west
1013810,2024-05-23,C1170,P0118,9,6233,central
1013811,2024-05-23,C1211,P0131,12,6270,north
1013812,2024-05-23,C1252,P0144,15,6307,south
1013813,2024-05-23,C1293,P0157,18,6344,east
1013814,2024-05-23,C1334,P0170,1,6381,west
1013815,2024-05-23,C1375,P0183,4,6418,central
1013816,2024-05-23,C1416,P0196,7,6455,north
1013817,2024-05-23,C1457,P0009,10,6492,south
1013818,2024-05-23,C1498,P0022,13,6529,east
1013819,2024-05-23,C1039,P0035,16,6566,west
1013820,2024-05-23,C1080,P0048,19,6603,central
1013821,2024-05-23,C1121,P0061,2,6640,north
1013822,2024-05-23,C1162,P0074,5,6677,south
1013823,2024-05-23,C1203,P0087,8,6714,east
1013824,2024-05-23,C1244,P0100,11,6751,west
1013825,2024-05-24,C1285,P0113,14,6788,central
1013826,2024-05-24,C1326,P0126,17,6825,north
1013827,2024-05-24,C1367,P0139,20,6862,south
1013828,2024-05-24,C1408,P0152,3,6899,east
1013829,2024-05-24,C1449,P0165,6,6936,west
1013830,2024-05-24,C1490,P0178,9,6973,central
1013831,2024-05-24,C1031,P0191,12,7010,north
1013832,2024-05-24,C1072,P0004,15,7047,south
1013833,2024-05-24,C1113,P0017,18,7084,east
1013834,2024-05-24,C1154,P0030,1,7121,west
1013835,2024-05-24,C1195,P0043,4,7158,central
1013836,2024-05-24,C1236,P0056,7,7195,north
1013837,2024-05-24,C1277,P0069,10,7232,south
1013838,2024-05-24,C1318,P0082,13,7269,east
1013839,2024-05-24,C1359,P0095,16,7306,west
1013840,2024-05-24,C1400,P0108,19,7343,central
1013841,2024-05-24,C1441,P0121,2,7380,north
1013842,2024-05-24,C1482,P0134,5,7417,south
1013843,2024-05-24,C1023,P0147,8,7454,east
1013844,2024-05-24,C1064,P0160,11,7491,west
1013845,2024-05-24,C1105,P0173,14,7528,central
1013846,2024-05-24,C1146,P0186,17,7565,north
1013847,2024-05-24,C1187,P0199,20,7602,south
1013848,2024-05-24,C1228,P0012,3,7639,east
1013849,2024-05-24,C1269,P0025,6,7676,west
1013850,2024-05-24,C1310,P0038,9,7713,central
1013851,2024-05-24,C1351,P0051,12,7750,north
1013852,2024-05-24,C1392,P0064,15,7787,south
1013853,2024-05-24,C1433,P0077,18,7824,east
1013854,2024-05-24,C1474,P0090,1,7861,west
1013855,2024-05-24,C1015,P0103,4,7898,central
1013856,2024-05-24,C1056,P0116,7,7935,north
1013857,2024-05-24,C1097,P0129,10,7972,south
1013858,2024-05-24,C1138,P0142,13,8009,east
1013859,2024-05-24,C1179,P0155,16,8046,west
1013860,2024-05-24,C1220,P0168,19,8083,central
1013861,2024-05-24,C1261,P0181,2,8120,north
1013862,2024-05-24,C1302,P0194,5,8157,south
1013863,2024-05-24,C1343,P0007,8,8194,east
1013864,2024-05-24,C1384,P0020,11,8231,west
1013865,2024-05-24,C1425,P0033,14,8268,central
1013866,2024-05-24,C1466,P0046,17,8305,north
1013867,2024-05-24,C1007,P0059,20,8342,south
1013868,2024-05-24,C1048,P0072,3,8379,east
1013869,2024-05-24,C1089,P0085,6,8416,west
1013870,2024-05-24,C1130,P0098,9,8453,central
1013871,2024-05-24,C1171,P0111,12,8490,north
1013872,2024-05-24,C1212,P0124,15,8527,south
1013873,2024-05-24,C1253,P0137,18,8564,east
1013874,2024-05-24,C1294,P0150,1,8601,west
1013875,2024-05-24,C1335,P0163,4,8638,central
1013876,2024-05-24,C1376,P0176,7,8675,north
1013877,2024-05-24,C1417,P0189,10,8712,south
1013878,2024-05-24,C1458,P0002,13,8749,east
1013879,2024-05-24,C1499,P0015,16,8786,west
1013880,2024-05-24,C1040,P0028,19,8823,central
1013881,2024-05-24,C1081,P0041,2,8860,north
1013882,2024-05-24,C1122,P0054,5,8897,south
1013883,2024-05-24,C1163,P0067,8,8934,east
1013884,2024-05-24,C1204,P0080,11,8971,west
1013885,2024-05-24,C1245,P0093,14,9008,central
1013886,2024-05-24,C1286,P0106,17,9045,north
1013887,2024-05-24,C1327,P0119,20,9082,south
1013888,2024-05-24,C1368,P0132,3,9119,east
1013889,2024-05-24,C1409,P0145,6,9156,west
1013890,2024-05-24,C1450,P0158,9,9193,central
1013891,2024-05-24,C1491,P0171,12,9230,north
1013892,2024-05-24,C1032,P0184,15,9267,south
1013893,2024-05-24,C1073,P0197,18,9304,east
1013894,2024-05-24,C1114,P0010,1,9341,west
1013895,2024-05-24,C1155,P0023,4,9378,central
1013896,2024-05-24,C1196,P0036,7,9415,north
1013897,2024-05-24,C1237,P0049,10,9452,south
1013898,2024-05-24,C1278,P0062,13,9489,east
1013899,2024-05-24,C1319,P0075,16,9526,west
1013900,2024-05-24,C1360,P0088,19,9563,central
1013901,2024-05-24,C1401,P0101,2,9600,north
1013902,2024-05-24,C1442,P0114,5,9637,south
1013903,2024-05-24,C1483,P0127,8,9674,east
1013904,2024-05-24,C1024,P0140,11,9711,west
1013905,2024-05-24,C1065,P0153,14,9748,central
1013906,2024-05-24,C1106,P0166,17,9785,north
1013907,2024-05-24,C1147,P0179,20,9822,south
1013908,2024-05-24,C1188,P0192,3,9859,east
1013909,2024-05-24,C1229,P0005,6,9896,west
1013910,2024-05-24,C1270,P0018,9,9933,central
1013911,2024-05-24,C1311,P0031,12,9970,north
1013912,2024-05-24,C1352,P0044,15,107,south
1013913,2024-05-24,C1393,P0057,18,144,east
1013914,2024-05-24,C1434,P0070,1,181,west
1013915,2024-05-24,C1475,P0083,4,218,central
1013916,2024-05-24,C1016,P0096,7,255,north
1013917,2024-05-24,C1057,P0109,10,292,south
1013918,2024-05-24,C1098,P0122,13,329,east
1013919,2024-05-24,C1139,P0135,16,366,west
1013920,2024-05-24,C1180,P0148,19,403,central
1013921,2024-05-25,C1221,P0161,2,440,north
1013922,2024-05-25,C1262,P0174,5,477,south
1013923,2024-05-25,C1303,P0187,8,514,east
1013924,2024-05-25,C1344,P0200,11,551,west
1013925,2024-05-25,C1385,P0013,14,588,central
1013926,2024-05-25,C1426,P0026,17,625,north
1013927,2024-05-25,C1467,P0039,20,662,south
1013928,2024-05-25,C1008,P0052,3,699,east
1013929,2024-05-25,C1049,P0065,6,736,west
1013930,2024-05-25,C1090,P0078,9,773,central
1013931,2024-05-25,C1131,P0091,12,810,north
1013932,2024-05-25,C1172,P0104,15,847,south
1013933,2024-05-25,C1213,P0117,18,884,east
1013934,2024-05-25,C1254,P0130,1,921,west
1013935,2024-05-25,C1295,P0143,4,958,central
1013936,2024-05-25,C1336,P0156,7,995,north
1013937,2024-05-25,C1377,P0169,10,1032,south
1013938,2024-05-25,C1418,P0182,13,1069,east
1013939,2024-05-25,C1459,P0195,16,1106,west
1013940,2024-05-25,C1500,P0008,19,1143,central
1013941,2024-05-25,C1041,P0021,2,1180,north
1013942,2024-05-25,C1082,P0034,5,1217,south
1013943,2024-05-25,C1123,P0047,8,1254,east
1013944,2024-05-25,C1164,P0060,11,1291,west
1013945,2024-05-25,C1205,P0073,14,1328,central
1013946,2024-05-25,C1246,P0086,17,1365,north
1013947,2024-05-25,C1287,P0099,20,1402,south
1013948,2024-05-25,C1328,P0112,3,1439,east
1013949,2024-05-25,C1369,P0125,6,1476,west
1013950,2024-05-25,C1410,P0138,9,1513,central
1013951,2024-05-25,C1451,P0151,12,1550,north
1013952,2024-05-25,C1492,P0164,15,1587,south
1013953,2024-05-25,C1033,P0177,18,1624,east
1013954,2024-05-25,C1074,P0190,1,1661,west
1013955,2024-05-25,C1115,P0003,4,1698,central
1013956,2024-05-25,C1156,P0016,7,1735,north
1013957,2024-05-25,C1197,P0029,10,1772,south
1013958,2024-05-25,C1238,P0042,13,1809,east
1013959,2024-05-25,C1279,P0055,16,1846,west
1013960,2024-05-25,C1320,P0068,19,1883,central
1013961,2024-05-25,C1361,P0081,2,1920,north
1013962,2024-05-25,C1402,P0094,5,1957,south
1013963,2024-05-25,C1443,P0107,8,1994,east
1013964,2024-05-25,C1484,P0120,11,2031,west
1013965,2024-05-25,C1025,P0133,14,2068,central
1013966,2024-05-25,C1066,P0146,17,2105,north
1013967,2024-05-25,C1107,P0159,20,2142,south
1013968,2024-05-25,C1148,P0172,3,2179,east
1013969,2024-05-25,C1189,P0185,6,2216,west
1013970,2024-05-25,C1230,P0198,9,2253,central
1013971,2024-05-25,C1271,P0011,12,2290,north
1013972,2024-05-25,C1312,P0024,15,2327,south
1013973,2024-05-25,C1353,P0037,18,2364,east
1013974,2024-05-25,C1394,P0050,1,2401,west
1013975,2024-05-25,C1435,P0063,4,2438,central
1013976,2024-05-25,C1476,P0076,7,2475,north
1013977,2024-05-25,C1017,P0089,10,2512,south
1013978,2024-05-25,C1058,P0102,13,2549,east
1013979,2024-05-25,C1099,P0115,16,2586,west
1013980,2024-05-25,C1140,P0128,19,2623,central
1013981,2024-05-25,C1181,P0141,2,2660,north
1013982,2024-05-25,C1222,P0154,5,2697,south
1013983,2024-05-25,C1263,P0167,8,2734,east
1013984,2024-05-25,C1304,P0180,11,2771,west
1013985,2024-05-25,C1345,P0193,14,2808,central
1013986,2024-05-25,C1386,P0006,17,2845,north
1013987,2024-05-25,C1427,P0019,20,2882,south
1013988,2024-05-25,C1468,P0032,3,2919,east
1013989,2024-05-25,C1009,P0045,6,2956,west
1013990,2024-05-25,C1050,P0058,9,2993,central
1013991,2024-05-25,C1091,P0071,12,3030,north
1013992,2024-05-25,C1132,P0084,15,3067,south
1013993,2024-05-25,C1173,P0097,18,3104,east
1013994,2024-05-25,C1214,P0110,1,3141,west
1013995,2024-05-25,C1255,P0123,4,3178,central
1013996,2024-05-25,C1296,P0136,7,3215,north
1013997,2024-05-25,C1337,P0149,10,3252,south
1013998,2024-05-25,C1378,P0162,13,3289,east
1013999,2024-05-25,C1419,P0175,16,3326,west
1014000,2024-05-25,C1460,P0188,19,3363,central
1014001,2024-05-25,C1001,P0001,2,3400,north
1014002,2024-05-25,C1042,P0014,5,3437,south
1014003,2024-05-25,C1083,P0027,8,3474,east
1014004,2024-05-25,C1124,P0040,11,3511,west
1014005,2024-05-25,C1165,P0053,14,3548,central
1014006,2024-05-25,C1206,P0066,17,3585,north
1014007,2024-05-25,C1247,P0079,20,3622,south
1014008,2024-05-25,C1288,P0092,3,3659,east
1014009,2024-05-25,C1329,P0105,6,3696,west
1014010,2024-05-25,C1370,P0118,9,3733,central
1014011,2024-05-25,C1411,P0131,12,3770,north
1014012,2024-05-25,C1452,P0144,15,3807,south
1014013,2024-05-25,C1493,P0157,18,3844,east
1014014,2024-05-25,C1034,P0170,1,3881,west
1014015,2024-05-25,C1075,P0183,4,3918,central
1014016,2024-05-25,C1116,P0196,7,3955,north
1014017,2024-05-26,C1157,P0009,10,3992,south
1014018,2024-05-26,C1198,P0022,13,4029,east
1014019,2024-05-26,C1239,P0035,16,4066,west
1014020,2024-05-26,C1280,P0048,19,4103,central
1014021,2024-05-26,C1321,P0061,2,4140,north
1014022,2024-05-26,C1362,P0074,5,4177,south
1014023,2024-05-26,C1403,P0087,8,4214,east
1014024,2024-05-26,C1444,P0100,11,4251,west
1014025,2024-05-26,C1485,P0113,14,4288,central
1014026,2024-05-26,C1026,P0126,17,4325,north
1014027,2024-05-26,C1067,P0139,20,4362,south
1014028,2024-05-26,C1108,P0152,3,4399,east
1014029,2024-05-26,C1149,P0165,6,4436,west
1014030,2024-05-26,C1190,P0178,9,4473,central
1014031,2024-05-26,C1231,P0191,12,4510,north
1014032,2024-05-26,C1272,P0004,15,4547,south
1014033,2024-05-26,C1313,P0017,18,4584,east
1014034,2024-05-26,C1354,P0030,1,4621,west
1014035,2024-05-26,C1395,P0043,4,4658,central
1014036,2024-05-26,C1436,P0056,7,4695,north
1014037,2024-05-26,C1477,P0069,10,4732,south
1014038,2024-05-26,C1018,P0082,13,4769,east
1014039,2024-05-26,C1059,P0095,16,4806,west
1014040,2024-05-26,C1100,P0108,19,4843,central
1014041,2024-05-26,C1141,P0121,2,4880,north
1014042,2024-05-26,C1182,P0134,5,4917,south
1014043,2024-05-26,C1223,P0147,8,4954,east
1014044,2024-05-26,C1264,P0160,11,4991,west
1014045,2024-05-26,C1305,P0173,14,5028,central
1014046,2024-05-26,C1346,P0186,17,5065,north
1014047,2024-05-26,C1387,P0199,20,5102,south
1014048,2024-05-26,C1428,P0012,3,5139,east
1014049,2024-05-26,C1469,P0025,6,5176,west
1014050,2024-05-26,C1010,P0038,9,5213,central
1014051,2024-05-26,C1051,P0051,12,5250,north
1014052,2024-05-26,C1092,P0064,15,5287,south
1014053,2024-05-26,C1133,P0077,18,5324,east
1014054,2024-05-26,C1174,P0090,1,5361,west
1014055,2024-05-26,C1215,P0103,4,5398,central
1014056,2024-05-26,C1256,P0116,7,5435,north
1014057,2024-05-26,C1297,P0129,10,5472,south
1014058,2024-05-26,C1338,P0142,13,5509,east
1014059,2024-05-26,C1379,P0155,16,5546,west
1014060,2024-05-26,C1420,P0168,19,5583,central
1014061,2024-05-26,C1461,P0181,2,5620,north
1014062,2024-05-26,C1002,P0194,5,5657,south
1014063,2024-05-26,C1043,P0007,8,5694,east
1014064,2024-05-26,C1084,P0020,11,5731,west
1014065,2024-05-26,C1125,P0033,14,5768,central
1014066,2024-05-26,C1166,P0046,17,5805,north
1014067,2024-05-26,C1207,P0059,20,5842,south
1014068,2024-05-26,C1248,P0072,3,5879,east
1014069,2024-05-26,C1289,P0085,6,5916,west
1014070,2024-05-26,C1330,P0098,9,5953,central
1014071,2024-05-26,C1371,P0111,12,5990,north
1014072,2024-05-26,C1412,P0124,15,6027,south
1014073,2024-05-26,C1453,P0137,18,6064,east
1014074,2024-05-26,C1494,P0150,1,6101,west
1014075,2024-05-26,C1035,P0163,4,6138,central
1014076,2024-05-26,C1076,P0176,7,6175,north
1014077,2024-05-26,C1117,P0189,10,6212,south
1014078,2024-05-26,C1158,P0002,13,6249,east
1014079,2024-05-26,C1199,P0015,16,6286,west
1014080,2024-05-26,C1240,P0028,19,6323,central
1014081,2024-05-26,C1281,P0041,2,6360,north
1014082,2024-05-26,C1322,P0054,5,6397,south
1014083,2024-05-26,C1363,P0067,8,6434,east
1014084,2024-05-26,C1404,P0080,11,6471,west
1014085,2024-05-26,C1445,P0093,14,6508,central
